typeProperty,typeOfForm,rooms,size_x100,bisize_x100,balkong,tomtarea_x10000,buildArea,uteplats,floor,type,distance_from_city_center,price_evolution_numbers_per_million,asking_price_per_million,cost_per_year_x1000,price_per_m2_x10000,elevator
8,5,10.0,2.7,1.2,1,0.1959,1.974,0,0.0,2,34.00639099111956,-3.725,23.975,77.5,6.147435897435898,0.0
4,2,3.0,0.845,0.0,1,0.0,2.009,0,0.2857142857142857,3,45.1466623132019,-0.22,6.995,11.475,8.27810650887574,1.0
8,5,5.0,1.61,0.07,1,0.0763,1.939,1,0.0,2,36.33144039703912,0.15,7.95,29.5,4.732142857142858,0.0
9,5,3.0,0.93,0.0,1,0.2676,1.962,1,0.0,1,2.801583630825069,0.875,3.45,25.57,3.7096774193548394,0.0
4,2,2.0,0.43,0.0,1,0.0,2.019,0,0.3181818181818182,3,55.622937249737376,-0.1,2.75,0.0,6.395348837209302,1.0
9,5,4.0,1.0,0.0,1,0.287,1.934,0,0.0,1,18.13054118622004,-0.24,6.5,29.73,6.5,0.0
4,2,4.0,1.06,0.0,1,0.0,1.99,0,0.75,3,31.91959502213665,-0.25,7.75,8.5,7.311320754716981,1.0
8,5,7.0,1.555,0.0,1,0.1991,1.99,1,0.0,2,90.20599589084942,-0.795,4.795,31.598,3.083601286173633,0.0
4,2,2.0,0.6,0.0,0,0.0,1.925,0,0.6,3,18.99254730529422,0.635,5.695,10.55,9.491666666666667,1.0
8,5,5.0,1.67,0.02,1,0.1035,1.96,0,0.0,2,45.90376140600314,0.305,6.395,34.715,3.784023668639053,0.0
7,2,5.0,0.99,0.0,1,0.0,2.014,1,0.0,0,16.109814920390026,0.105,3.995,12.0,4.035353535353536,0.0
4,2,2.0,0.58,0.0,1,0.0,2.005,0,0.8333333333333334,3,22.71049933189332,-0.045,4.895,0.0,8.439655172413794,1.0
1,5,6.0,0.92,0.0,1,0.1857,1.969,0,0.0,1,5.110808542319965,-0.195,3.995,25.3,4.342391304347826,0.0
1,5,3.0,0.0,0.0,1,0.3306,2.019,0,0.0,1,28.352817894852222,-0.6,3.1,20.8,0.0,0.0
8,5,2.0,0.78,0.0,1,0.1806,1.97,0,0.0,2,43.98859744556823,-0.4,3.595,41.086,4.608974358974359,0.0
1,5,4.0,0.76,0.0,1,0.2069,1.971,0,0.0,1,0.2025398617185176,0.905,1.595,16.16,2.0986842105263155,0.0
8,5,5.0,1.1,0.48,1,0.0542,1.933,0,0.0,2,29.927418261907363,0.75,11.95,45.477,7.563291139240506,0.0
4,0,2.0,0.4,0.0,1,0.0,1.901,0,0.25,3,19.705629055769023,0.355,4.995,11.229,12.4875,1.0
9,5,5.0,0.69,0.45,1,0.4097,1.975,0,0.0,1,5.957372089827072,0.105,2.495,36.963,2.18859649122807,0.0
6,2,4.0,0.92,0.0,1,0.0,1.996,1,1.0,0,14.968832716922062,-0.475,3.975,2.472,4.320652173913043,0.0
7,2,4.0,1.01,0.0,1,0.0,2.022,1,0.0,0,35.31156447463613,-0.095,2.695,36.575,2.6683168316831685,0.0
8,5,7.0,1.1,0.45,1,0.1073,1.958,1,0.0,2,52.80751981333,0.605,4.795,28.806,3.0935483870967744,0.0
4,2,2.0,0.61,0.0,1,0.0,1.956,0,0.0,3,61.07680706740638,0.255,2.295,9.6,3.762295081967213,0.0
9,5,3.0,0.67,0.0,1,0.491,1.975,0,0.0,1,1.4211754666395584,-0.495,2.495,10.684,3.723880597014925,0.0
8,5,6.0,1.43,0.38,1,0.1327,1.99,1,0.0,2,42.50178309725061,0.525,3.895,55.6,2.151933701657459,0.0
4,2,3.0,0.667,0.0,1,0.0,2.023,0,1.0,3,10.931988519916851,-0.1,3.95,9.0,5.922038980509744,1.0
9,5,2.0,0.52,0.0,1,0.2904,1.968,1,0.0,1,4.918445209186294,0.055,2.595,19.309,4.990384615384616,0.0
6,2,5.0,1.44,0.17,1,0.0,2.019,1,0.0,0,15.721475585374789,0.205,6.195,11.4,3.8478260869565215,0.0
8,5,4.0,1.36,0.0,1,0.1052,1.909,1,0.0,2,57.29095954689067,1.055,4.995,37.542,3.672794117647059,0.0
3,2,5.0,1.37,0.0,1,0.0,2.017,1,0.0,0,17.84546370107304,-0.095,5.495,17.2,4.010948905109489,0.0
9,5,4.0,0.55,0.16,1,0.2653,1.968,0,0.0,1,2.824587541487726,0.075,2.475,16.8,3.485915492957747,0.0
4,2,3.0,0.6,0.0,1,0.0,1.968,0,2.0,3,13.402988225873134,0.6,5.35,4.8,8.916666666666668,1.0
4,2,1.0,0.28,0.0,1,0.0,1.929,0,0.8333333333333334,3,11.283850799919176,0.155,2.995,2.5,10.69642857142857,1.0
4,2,4.0,0.905,0.0,1,0.0,1.992,0,0.25,3,30.411957537956003,-0.345,3.395,7.5,3.7513812154696136,1.0
4,2,2.5,0.59,0.0,1,0.0,1.936,0,4.0,3,21.327060643829284,-0.195,5.495,0.0,9.313559322033898,1.0
4,2,3.0,0.75,0.0,0,0.0,2.0,1,0.5,3,30.758633112519423,-0.065,3.475,17.82,4.633333333333334,0.0
1,5,3.0,0.56,0.0,1,0.2512,1.978,0,0.0,1,3.355186904519856,0.15,1.3,11.016,2.321428571428571,0.0
8,5,5.0,1.03,0.16,1,0.0346,1.997,0,0.0,2,49.23432564240901,-0.795,5.995,45.989,5.03781512605042,0.0
4,2,1.5,0.34,0.0,1,0.0,2.021,0,2.0,3,23.87888696743564,-0.235,1.45,4.0,4.264705882352941,1.0
4,2,1.0,0.4639999999999999,0.0,1,0.0,1.986,0,1.0,3,49.58748957491181,-0.095,0.995,3.48,2.144396551724138,0.0
7,5,6.0,1.2,0.6,1,0.0168,1.977,0,0.0,0,13.21636978507356,0.385,3.975,50.832,2.208333333333333,0.0
8,5,5.0,1.32,0.0,1,0.1029,2.01,1,0.0,2,37.45265937797935,-0.075,5.975,37.645,4.526515151515151,0.0
4,2,1.0,0.42,0.0,1,0.0,1.952,0,1.0,3,38.78407354402492,0.26,1.99,0.0,4.738095238095238,0.0
7,5,6.0,0.66,0.65,1,0.0214,1.943,0,0.0,0,5.980057138145836,-0.255,9.25,34.213,7.061068702290076,0.0
1,5,4.0,1.14,0.4,1,0.2801,1.974,0,0.0,1,4.002857955665365,0.055,8.495,26.55,5.516233766233766,0.0
1,5,2.0,0.32,0.15,1,0.361,1.95,0,0.0,1,6.808942120404099,0.08,0.45,5.337,0.9574468085106382,0.0
1,5,4.0,0.65,0.0,1,0.2939,1.962,0,0.0,1,1.4211754666395584,0.255,1.395,11.043,2.146153846153846,0.0
7,2,5.0,1.035,0.0,1,0.0,2.022,0,0.0,0,35.31156447463613,-0.045,3.295,23.615,3.183574879227053,0.0
7,5,6.0,1.34,0.0,1,0.0224,1.977,0,0.0,0,21.22329334595104,-0.195,3.395,34.0,2.533582089552239,0.0
4,2,2.0,0.565,0.0,1,0.0,1.948,0,0.3333333333333333,3,6.030318927220662,0.205,3.295,3.0,5.831858407079647,0.0
9,5,4.0,0.62,0.0,1,0.2457,1.994,0,0.0,1,13.380714449959124,-0.195,2.795,42.883,4.508064516129033,0.0
7,4,4.0,1.19,0.0,1,0.0192,1.974,1,0.0,0,14.190719725210911,0.06,2.99,32.219,2.5126050420168067,0.0
4,2,2.0,0.63,0.0,1,0.0,2.019,0,1.0,3,16.592799510319672,-0.035,2.685,7.344,4.261904761904762,1.0
8,5,6.0,0.9,1.11,1,0.119,1.954,0,0.0,2,76.669254279186,-0.595,6.495,71.1,3.2313432835820897,0.0
7,2,4.0,1.06,0.05,1,0.0,2.016,1,0.0,0,16.877404180605453,0.105,3.895,8.4,3.509009009009009,0.0
1,5,3.0,0.6,0.0,1,0.1205,1.98,0,0.0,1,8.940762407424922,0.375,2.975,19.741,4.958333333333334,0.0
1,5,1.0,0.15,0.12,1,0.03,1.984,0,0.0,1,31.5618279963504,-0.035,0.595,7.94,2.203703703703704,0.0
1,5,0.0,0.45,0.0,1,0.3234,1.909,1,0.0,1,23.12642220745356,-0.395,4.995,2.214,11.1,0.0
9,5,4.0,1.1,0.0,1,0.2967,2.023,1,0.0,2,50.35316569172928,-0.295,5.995,21.95,5.449999999999999,0.0
6,2,6.0,1.33,0.0,1,0.0,2.016,1,0.0,0,22.663737157527024,-0.5,6.795,30.6,5.109022556390977,0.0
1,5,3.0,0.64,0.0,1,0.2163,1.96,0,0.0,1,0.0,0.055,3.695,19.81,5.7734375,0.0
9,5,4.0,0.65,0.0,1,0.288,1.9,1,0.0,1,10.910460586761152,1.215,2.995,12.0,4.607692307692308,0.0
6,2,5.0,1.4,0.0,1,0.0,2.009,0,0.0,0,18.99254730529422,-0.595,7.295,68.172,5.210714285714285,0.0
8,5,5.0,1.38,0.22,1,0.0826,1.973,0,0.0,2,57.630753272416,-0.095,5.995,47.881,3.746875,0.0
4,2,2.0,0.5,0.0,1,0.0,1.944,0,0.0,3,30.44380248838334,-0.025,2.995,5.806,5.99,0.0
6,5,7.0,1.9,0.0,1,0.0284,2.008,0,0.0,0,7.676123017301106,0.56,9.95,39.126,5.236842105263158,0.0
7,5,3.0,0.97,0.0,1,0.0224,1.978,0,0.0,0,20.59768325769976,-0.1,3.8,53.116,3.9175257731958766,0.0
8,5,5.0,1.25,0.7,1,0.0776,1.957,1,0.0,2,48.24301167333973,0.875,10.75,60.5,5.512820512820513,0.0
8,5,6.0,1.54,0.0,1,0.0805,1.979,1,0.0,2,62.03517043747354,-0.94,7.69,49.35,4.993506493506493,0.0
7,2,4.0,0.99,0.0,1,0.0,2.022,1,0.0,0,11.645377930265264,-0.099,3.749,0.0,3.786868686868687,0.0
4,2,2.5,0.61,0.0,1,0.0,1.927,0,2.0,3,12.192310931783268,-0.085,5.195,1.08,8.51639344262295,1.0
7,5,4.0,1.0,0.0,1,0.0129,1.98,0,0.0,0,11.308480738990664,-0.14,3.99,45.344,3.99,0.0
1,5,3.0,0.4,0.0,1,0.2214,1.956,0,0.0,1,11.655306764480317,-0.095,1.495,14.51,3.7375,0.0
8,5,7.0,1.23,1.23,1,0.1337,1.971,0,0.0,2,15.464943520009022,-0.25,3.25,51.1,1.321138211382114,0.0
4,2,2.0,0.44,0.0,1,0.0,2.021,0,0.25,3,3.991832444392352,-0.08,2.295,5.808,5.215909090909091,1.0
8,5,5.0,1.17,0.03,1,0.0863,1.984,0,0.0,2,86.89101110970901,-0.84,4.79,67.363,3.991666666666666,0.0
6,2,6.0,1.569,0.0,1,0.0,1.992,0,0.0,0,11.912436874700854,0.31,4.49,31.992,2.861695347355003,0.0
1,5,3.0,0.52,0.15,1,0.1768,1.963,1,0.0,1,24.943969635673845,-0.2,1.495,16.694,2.2313432835820897,0.0
7,5,4.0,1.2,0.0,1,0.03,1.975,0,0.0,0,12.834385351655015,-0.395,4.495,38.1,3.7458333333333336,0.0
1,1,1.0,0.26,0.0,1,0.0437,0.0,0,0.0,1,5.785311466869177,0.05,0.65,0.0,2.5,0.0
9,5,2.0,0.35,0.0,1,0.173,1.9,0,0.0,1,5.110808542319965,-0.05,2.475,53.459,7.071428571428571,0.0
8,5,6.0,1.69,0.0,1,0.2133,2.014,1,0.0,2,24.52232454459245,-0.05,9.85,43.999,5.828402366863906,0.0
9,5,4.0,0.76,0.0,1,0.2328,1.972,1,0.0,1,0.0,0.88,1.995,19.324,2.625,0.0
1,5,3.0,0.53,0.0,1,0.0807,1.991,0,0.0,1,1.627293564163171,0.08,1.695,36.75,3.19811320754717,0.0
8,5,6.0,1.85,0.3,1,0.1226,1.987,0,0.0,2,92.53253480199116,0.905,6.995,53.95,3.2534883720930234,0.0
4,2,3.0,0.65,0.0,1,0.0,2.019,0,2.0,3,15.223555441540649,0.055,2.795,6.264,4.3,1.0
4,2,4.0,0.95,0.0,1,0.0,2.017,0,0.75,3,86.92999163236092,-0.145,7.195,15.872,7.5736842105263165,1.0
4,2,1.0,0.38,0.0,1,0.0,1.927,0,0.8,3,8.869180501160562,-0.145,3.495,0.0,9.197368421052632,1.0
8,5,6.0,1.26,1.2,1,0.1304,1.968,0,0.0,2,60.70480763502802,0.855,5.495,33.793,2.2337398373983737,0.0
9,5,4.0,0.8,0.0,1,0.2392,2.006,0,0.0,2,60.428599050983394,-0.195,3.495,21.494,4.36875,0.0
6,2,6.0,1.41,0.0,1,0.0,1.996,0,0.0,0,17.84150434742966,-0.202,6.3,14.016,4.468085106382979,0.0
9,5,2.0,0.73,0.0,1,0.3156,1.965,0,0.0,1,17.426886775071083,-0.695,3.495,22.354,4.787671232876712,0.0
8,2,5.0,0.95,0.0,1,0.0,1.977,1,0.0,2,44.72972281236397,0.075,3.0,12.0,3.1578947368421053,0.0
7,2,4.0,0.965,0.0,1,0.0,2.004,1,0.5,0,19.36328695877675,0.175,2.695,11.005,2.792746113989637,0.0
4,2,4.5,1.0,0.0,1,0.0,2.023,0,1.0,3,20.22186284909492,-0.195,5.695,8.4,5.695,1.0
0,5,4.0,0.68,0.0,1,0.253,1.964,0,0.0,1,7.390618245575329,-0.255,1.195,17.2,1.7573529411764706,0.0
4,2,3.0,1.01,0.0,1,0.0,1.938,0,0.5,3,60.70480763502802,1.4,9.5,9.952,9.405940594059407,1.0
9,5,3.0,0.6,0.0,1,0.0,0.0,0,0.0,1,2.824587541487726,-0.2,1.5,0.0,2.5,0.0
4,2,2.0,0.4,0.0,0,0.0,1.954,0,1.0,3,27.94167821143715,0.1,1.895,0.0,4.7375,0.0
7,4,0.0,0.99,0.21,1,0.024,1.962,0,0.0,0,8.940762407424922,-0.625,5.375,13.3,4.479166666666666,0.0
4,2,1.0,0.27,0.0,1,0.0,0.0,0,1.0,3,16.532718300506904,0.105,1.795,0.0,6.648148148148147,0.0
6,2,5.0,1.43,0.0,1,0.0,2.02,1,0.0,0,15.721475585374789,-0.65,6.45,0.0,4.510489510489511,0.0
9,1,2.0,0.65,0.0,1,0.1617,1.94,1,0.0,1,2.824587541487726,0.525,1.395,11.2,2.146153846153846,0.0
4,2,5.0,0.89,0.0,1,0.0,1.974,1,0.0,3,27.94167821143715,0.155,4.995,9.312,5.612359550561799,0.0
8,5,5.0,1.12,0.45,1,0.1584,1.921,0,0.0,2,32.576270384523404,0.345,4.595,42.198,2.926751592356688,0.0
9,5,3.0,0.65,0.0,1,0.214,1.976,0,0.0,1,7.612622611385773,0.275,1.875,14.77,2.8846153846153846,0.0
8,5,5.0,1.41,0.33,1,0.1044,2.02,0,0.0,2,67.4017682300735,0.41,8.0,0.0,4.597701149425287,0.0
9,5,3.0,0.725,0.0,1,0.1965,2.021,0,0.0,1,28.17107784107357,0.325,2.475,0.0,3.413793103448276,0.0
9,5,4.0,0.87,0.0,1,0.477,1.946,0,0.0,1,6.278714882502494,0.05,3.95,37.874,4.540229885057471,0.0
9,5,3.0,0.55,0.0,1,0.2105,1.976,0,0.0,1,3.355186904519856,0.1,2.35,10.0,4.2727272727272725,0.0
9,5,5.0,0.8,0.8,1,0.2751,1.967,0,0.0,1,1.5030127542387,0.05,2.95,16.567,1.84375,0.0
8,5,6.0,1.66,0.0,1,0.0837,1.997,1,0.0,2,67.41932481293655,0.245,7.4,47.4,4.457831325301205,0.0
8,5,8.0,2.48,0.55,1,0.1956,2.016,1,0.0,2,75.67970427758182,2.5,25.0,95.5,8.25082508250825,0.0
4,2,2.0,0.405,0.0,0,0.0,1.938,0,0.0,3,11.283850799919176,0.305,2.995,3.24,7.395061728395062,0.0
4,2,2.0,0.51,0.0,1,0.0,1.912,0,0.3333333333333333,3,50.34395713044141,0.125,4.975,0.0,9.754901960784313,1.0
6,5,4.0,1.09,0.0,1,0.0412,1.976,0,0.0,0,11.655306764480317,-0.5,6.9,50.764,6.330275229357797,0.0
1,5,4.0,1.0,0.0,1,0.288,1.967,0,0.0,1,2.204311024301888,0.35,2.65,14.038,2.65,0.0
7,2,4.0,0.76,0.0,1,0.0,2.016,1,0.0,0,21.79056258359041,-0.195,2.995,18.216,3.9407894736842106,0.0
7,5,4.0,1.18,0.06,1,0.0146,2.016,0,0.0,0,7.676123017301106,-0.395,8.495,34.7,6.850806451612903,0.0
8,5,8.0,2.09,0.33,1,0.0693,1.927,0,0.0,2,59.97170446231648,0.5,22.0,61.138,9.090909090909092,0.0
1,5,4.0,0.69,0.18,1,0.222,1.942,1,0.0,1,3.355186904519856,0.435,1.385,5.796,1.5919540229885056,0.0
3,5,6.0,1.49,0.0,1,0.0212,1.979,0,0.0,0,15.797998459731057,-0.395,6.395,50.507,4.291946308724833,0.0
4,2,3.0,0.85,0.0,1,0.0,1.97,0,0.7272727272727273,3,14.751343716587211,-0.095,2.395,0.0,2.817647058823529,1.0
1,5,4.0,0.97,0.0,1,0.3729,1.932,0,0.0,1,3.3080575739395424,0.405,3.795,34.992,3.912371134020619,0.0
9,5,4.0,0.55,0.1,1,0.2246,1.986,0,0.0,1,15.215485132794386,-0.05,1.75,16.321,2.692307692307692,0.0
8,5,9.0,2.8,0.52,1,0.1858,1.949,1,0.0,2,90.25675576482944,-2.995,16.995,55.837,5.118975903614458,0.0
1,1,1.0,0.3,0.0,1,0.04,0.0,0,0.0,1,22.22375660130049,-0.045,0.495,0.0,1.65,0.0
4,2,5.0,0.97,0.0,1,0.0,1.981,0,1.0,3,23.21189387631859,-0.05,1.95,6.84,2.0103092783505154,0.0
8,5,5.0,0.83,0.07,1,0.2796,1.969,0,0.0,2,68.81784952538423,-0.495,3.995,32.3,4.438888888888889,0.0
4,2,2.0,0.54,0.0,0,0.0,1.968,0,0.4285714285714285,3,20.81076238999403,0.105,1.995,3.6,3.6944444444444446,1.0
4,2,2.0,0.41,0.0,1,0.0,1.942,0,1.0,3,20.705538159471185,-0.12,2.595,5.9,6.329268292682928,0.0
8,5,0.0,1.21,0.96,1,0.0815,1.976,0,0.0,2,25.809611146692088,-0.1,8.5,52.573,3.91705069124424,0.0
7,2,5.0,1.165,0.0,1,0.0,2.008,1,0.0,0,7.561757271831987,0.805,6.495,14.829,5.57510729613734,0.0
7,5,5.0,1.29,0.38,1,0.0303,1.97,1,0.0,0,23.736349574527445,-0.295,4.595,29.901,2.751497005988024,0.0
8,5,5.0,1.61,0.0,1,0.0674,2.003,0,0.0,2,29.372044228112443,-0.3,14.9,65.696,9.254658385093167,0.0
9,5,0.0,0.38,0.09,1,0.2012,1.962,0,0.0,1,24.17965990001369,-0.4,1.4,0.0,2.978723404255319,0.0
4,2,5.0,2.03,0.0,1,0.0,1.916,0,3.0,3,22.22375660130049,-1.3,26.9,0.0,13.251231527093598,1.0
1,5,4.0,0.61,0.0,1,0.2432,1.977,0,0.0,1,5.743980948738192,-0.6,2.795,20.4,4.581967213114754,0.0
4,2,2.0,0.58,0.0,1,0.0,1.93,0,1.0,3,22.698994874536552,0.205,4.795,8.84,8.267241379310347,1.0
4,2,2.0,0.58,0.0,0,0.0,1.96,1,0.0,3,18.3757313578269,-0.12,1.895,4.799,3.267241379310345,0.0
7,4,4.0,1.11,0.0,1,0.0193,1.974,1,0.0,0,18.08401793827631,0.52,2.75,26.236,2.477477477477477,0.0
8,5,6.0,0.86,0.4,1,0.4834,1.971,0,0.0,2,50.4823105889031,1.035,14.5,63.0,11.507936507936508,0.0
4,2,3.0,0.85,0.0,1,0.0,0.0,0,1.0,3,25.18732048040639,-0.11,1.895,4.8,2.2294117647058824,1.0
1,1,3.0,0.35,0.08,1,0.04,1.95,0,0.0,1,4.918445209186294,-0.035,0.395,5.754,0.9186046511627908,0.0
1,5,0.0,0.53,0.0,1,0.1316,1.909,0,0.0,1,7.666773964639067,0.665,0.995,0.0,1.8773584905660377,0.0
4,2,1.0,0.41,0.0,1,0.0,1.93,0,0.2,3,21.201414097045102,-0.395,3.995,7.884,9.74390243902439,1.0
8,5,4.0,1.22,0.45,1,0.0628,1.995,0,0.0,2,95.29333183923114,0.66,6.39,36.631,3.8263473053892216,0.0
8,5,5.0,1.75,0.25,1,0.1098,1.991,0,0.0,2,80.02709979304667,-0.1,7.15,37.303,3.575,0.0
7,2,5.0,1.15,0.0,1,0.0,2.02,1,0.0,0,15.285963297390444,-0.095,5.995,21.912,5.21304347826087,0.0
4,2,3.0,0.695,0.0,1,0.0,1.971,0,1.0,3,20.76541531424985,-0.27,1.385,8.652,1.9928057553956835,0.0
7,5,5.0,1.26,0.0,1,0.0152,1.986,0,0.0,0,19.144311234655124,-0.1,4.0,28.503,3.1746031746031744,0.0
1,5,3.0,0.45,0.2,1,0.3417,1.977,0,0.0,1,7.722111448313549,0.275,1.875,0.0,2.8846153846153846,0.0
8,2,2.0,0.44,0.0,1,0.0,2.022,1,0.0,2,44.72972281236397,-0.145,1.995,12.0,4.534090909090909,0.0
8,5,6.0,1.64,0.09,1,0.0851,1.98,0,0.0,2,67.41932481293655,0.62,5.99,50.682,3.46242774566474,0.0
4,2,3.0,0.77,0.0,1,0.0,1.984,0,0.0,3,18.07149581220518,0.05,2.495,0.0,3.24025974025974,0.0
3,5,7.0,1.54,0.13,1,0.0429,1.967,0,0.0,0,23.85210299985788,0.705,3.995,49.543,2.392215568862276,0.0
7,2,5.0,1.07,0.0,1,0.0,1.995,1,0.0,0,9.085467513929755,-0.245,3.595,12.0,3.359813084112149,0.0
4,2,1.0,0.284,0.0,1,0.0,2.023,0,0.5714285714285714,3,60.70480763502802,-0.07,2.395,3.6,8.433098591549296,1.0
7,5,4.0,0.92,0.0,1,0.0115,1.972,1,0.0,0,19.36328695877675,0.025,3.475,33.0,3.7771739130434794,0.0
4,2,3.0,0.71,0.0,1,0.0,1.965,0,0.0,3,13.209627073748813,-0.045,2.095,0.0,2.950704225352113,0.0
4,2,1.5,0.42,0.0,1,0.0,1.96,1,0.0,3,30.47795962494194,0.18,2.195,7.32,5.226190476190476,0.0
8,5,7.0,1.55,0.0,1,0.1389,2.012,0,0.0,2,50.46403434990139,0.25,6.65,0.0,4.290322580645161,0.0
7,2,5.0,1.16,0.0,1,0.0,1.961,1,0.0,0,11.843198201722709,0.03,4.795,18.0,4.1336206896551735,0.0
9,5,3.0,0.84,0.0,1,0.209,1.966,0,0.0,1,13.380714449959124,-0.3,1.5,23.7,1.7857142857142858,0.0
7,4,4.0,1.18,0.14,1,0.0169,1.977,0,0.0,0,16.028198594857745,0.33,3.775,33.3,2.859848484848485,0.0
3,5,7.0,1.18,0.85,1,0.0354,1.96,1,0.0,0,18.40535668943476,-0.395,4.895,27.207,2.411330049261084,0.0
7,5,4.0,1.15,0.0,1,0.0157,1.974,0,0.0,0,26.935758802435075,-0.08,3.895,31.8,3.386956521739131,0.0
8,5,8.0,1.85,0.6,1,0.0823,1.908,0,0.0,2,24.728661983999658,2.95,12.25,43.641,5.0,0.0
1,5,0.0,0.0,0.0,1,0.19,0.0,0,0.0,1,28.352817894852222,-0.065,0.875,2.5,0.0,0.0
6,5,5.0,1.25,0.04,1,0.0292,2.005,0,0.0,0,23.203163532881607,0.085,5.495,35.4,4.25968992248062,0.0
4,2,3.0,0.84,0.0,1,0.0,1.991,0,0.6666666666666666,3,10.136507976495436,0.305,2.995,1.5,3.5654761904761907,1.0
8,5,6.0,1.39,0.0,1,0.1369,1.997,0,0.0,2,72.90935219140974,-0.345,4.695,38.703,3.377697841726619,0.0
4,2,4.0,0.99,0.0,1,0.0,0.0,0,1.0,3,16.1768868259903,-0.095,4.995,9.831,5.045454545454546,1.0
9,5,3.0,0.86,0.0,1,0.461,1.969,0,0.0,1,3.355186904519856,0.405,3.295,16.0,3.831395348837209,0.0
4,2,2.0,0.47,0.0,0,0.0,1.926,0,0.4,3,35.67479718055405,0.205,4.895,0.0,10.414893617021276,1.0
4,2,3.0,0.89,0.13,1,0.0,1.901,0,1.0,3,8.365410408635757,1.2,11.9,14.474,11.666666666666668,1.0
7,4,5.0,1.36,0.0,1,0.0203,1.972,1,0.0,0,17.304383117471048,-0.095,3.295,38.906,2.422794117647059,0.0
7,2,5.0,1.08,0.0,1,0.0,1.983,1,0.0,0,16.22987130823462,-0.145,3.295,9.129,3.050925925925926,0.0
9,5,5.0,0.72,0.65,1,0.1965,2.006,0,0.0,2,30.417058170830018,-0.1,3.2,21.186,2.335766423357664,0.0
4,2,3.0,0.755,0.0,1,0.0,2.019,0,0.5,3,24.102629690158302,-0.22,3.495,8.68,4.629139072847682,1.0
9,5,3.0,0.41,0.4,1,0.2105,1.981,0,0.0,1,6.482060212615949,0.13,0.895,27.3,1.1049382716049383,0.0
4,2,5.0,1.05,0.0,1,0.0,1.968,0,0.3333333333333333,3,24.963979701855084,0.175,3.05,2.5,2.9047619047619047,0.0
7,0,3.0,0.935,0.0,1,0.0,1.993,1,0.0,0,18.510116129926203,-0.145,3.595,17.484,3.844919786096257,0.0
8,5,8.0,1.83,0.76,1,0.0775,1.923,0,0.0,2,27.94167821143715,1.1,14.7,55.943,5.675675675675676,0.0
7,5,4.0,1.15,0.0,1,0.0258,1.968,0,0.0,0,15.195942918870436,-0.47,4.995,59.69,4.343478260869565,0.0
8,5,5.0,1.33,0.63,1,0.2067,1.945,0,0.0,2,14.268643056961828,0.505,6.995,45.064,3.5688775510204085,0.0
0,5,3.0,0.35,0.0,1,0.2,1.95,0,0.0,1,9.085467513929755,-0.015,0.275,0.0,0.7857142857142857,0.0
4,2,2.0,0.425,0.0,1,0.0,1.943,0,1.0,3,11.549007333124138,0.305,2.495,6.78,5.870588235294117,0.0
4,2,2.0,0.7,0.0,1,0.0,2.007,0,0.4,3,14.968832716922062,-0.095,4.895,6.6,6.992857142857144,1.0
9,5,6.0,0.86,0.2739999999999999,1,0.2507,1.993,0,0.0,1,6.995231702446559,0.505,3.795,33.0,3.346560846560847,0.0
1,5,2.0,0.3,0.0,1,0.2334,1.962,0,0.0,1,0.0315139023477952,0.11,0.4,17.263,1.3333333333333337,0.0
1,5,2.0,0.75,0.0,1,0.0731,2.017,0,0.0,1,1.5439067402087117,0.355,2.975,12.506,3.9666666666666655,0.0
8,5,6.0,1.26,0.8,1,0.0985,1.926,1,0.0,2,92.48509322805434,-0.095,5.195,34.379,2.521844660194175,0.0
9,5,3.0,0.91,0.2,1,0.1088,1.909,0,0.0,1,1.4211754666395584,0.21,2.6,16.058,2.3423423423423424,0.0
7,2,5.0,1.17,0.06,1,0.0,2.016,1,0.0,0,8.047598489530111,-0.175,7.475,44.556,6.077235772357724,0.0
1,5,4.0,0.35,0.0,1,0.0354,1.969,0,0.0,1,2.947330508127457,-0.05,1.85,10.3,5.285714285714286,0.0
1,2,2.0,0.24,0.0,1,0.0,1.952,1,0.0,1,2.4404988572585995,0.08,1.295,4.5,5.395833333333334,0.0
8,2,5.0,1.188,0.0,1,0.0,2.015,1,0.0,2,54.76946092876436,-0.195,5.295,23.352,4.457070707070708,0.0
7,5,8.0,1.44,0.35,1,0.0164,1.983,0,0.0,0,13.323990309370709,-0.05,5.95,54.352,3.3240223463687157,0.0
3,5,7.0,1.48,0.0,1,0.0634,1.961,0,0.0,0,17.952978566026452,-0.275,6.475,52.794,4.375,0.0
6,2,4.0,0.72,0.45,1,0.0,2.021,1,0.0,0,9.8748178609595,0.655,4.795,13.2,4.098290598290599,0.0
8,5,7.0,1.57,0.0,1,0.0931,1.988,0,0.0,2,35.67467629714277,0.25,5.85,34.135,3.726114649681529,0.0
4,2,2.0,0.43,0.0,1,0.0,1.939,0,1.0,3,9.085467513929755,0.145,2.475,6.92,5.755813953488372,0.0
8,5,6.0,1.33,0.0,1,0.0703,1.966,0,0.0,2,28.79285647900689,0.985,3.995,27.5,3.0037593984962405,0.0
8,5,7.0,1.38,1.18,1,0.0497,1.973,0,0.0,2,62.393452195848845,-0.195,4.995,54.146,1.951171875,0.0
9,5,3.0,0.54,0.0,1,0.2267,1.98,0,0.0,1,6.764661820759349,0.08,2.795,34.108,5.175925925925927,0.0
