price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price
N/A,6 775 000 kr,+225 000 kr (+3 %),Villa,Äganderätt,7 rum,185 m²,N/A,N/A,624 m²,1973,48 700 kr/år,N/A,N/A,"Villa - Spånga - Solhem, Stockholms kommun - Såld 28 november 2023",Stockholm,7 000 000 kr
N/A,5 495 000 kr,+1 905 000 kr (+35 %),Villa,Äganderätt,4 rum,106 m²,23 m²,N/A,2 362 m²,1946,45 400 kr/år,Ja,N/A,"Villa - Insjön, Nacka kommun - Såld 28 november 2023",Stockholm,7 400 000 kr
N/A,3 795 000 kr,+205 000 kr (+5 %),Villa,Äganderätt,4 rum,117 m²,N/A,N/A,2 030 m²,1986,17 569 kr/år,N/A,N/A,"Villa - Järna, Södertälje kommun - Såld 27 november 2023",Stockholm,4 000 000 kr
N/A,3 695 000 kr,+75 000 kr (+2 %),Villa,Äganderätt,4 rum,100 m²,N/A,N/A,2 450 m²,1970,46 971 kr/år,N/A,N/A,"Villa - Västerhaninge, Haninge kommun - Såld 27 november 2023",Stockholm,3 770 000 kr
N/A,6 995 000 kr,+705 000 kr (+10 %),Villa,Äganderätt,5 rum,117 m²,30 m²,N/A,705 m²,1980,33 672 kr/år,N/A,N/A,"Villa - Stuvsta, Huddinge kommun - Såld 27 november 2023",Stockholm,7 700 000 kr
N/A,5 995 000 kr,+55 000 kr (+1 %),Villa,Äganderätt,6 rum,156 m²,N/A,N/A,1 073 m²,2011,26 000 kr/år,N/A,N/A,"Villa - Nykvarn, Nykvarns kommun - Såld 27 november 2023",Stockholm,6 050 000 kr
N/A,7 850 000 kr,+210 000 kr (+3 %),Villa,Äganderätt,5 rum,202 m²,64 m²,Ja,1 132 m²,2013,39 300 kr/år,Ja,N/A,"Villa - Länna, Huddinge kommun - Såld 27 november 2023",Stockholm,8 060 000 kr
N/A,5 995 000 kr,+80 000 kr (+1 %),Villa,Äganderätt,N/A,111 m²,59 m²,N/A,1 113 m²,1953,47 586 kr/år,N/A,N/A,"Villa - Runby, Upplands Väsby kommun - Såld 27 november 2023",Stockholm,6 075 000 kr
N/A,11 950 000 kr,+1 850 000 kr (+15 %),Villa,Äganderätt,9 rum,167 m²,103 m²,N/A,1 413 m²,1968,49 362 kr/år,N/A,N/A,"Villa - Enebyberg, Danderyds kommun - Såld 26 november 2023",Stockholm,13 800 000 kr
N/A,10 500 000 kr,+390 000 kr (+4 %),Villa,Äganderätt,7 rum,133 m²,94 m²,N/A,528 m²,1933,29 460 kr/år,N/A,N/A,"Villa - Bromma - Norra Ängby, Stockholms kommun - Såld 26 november 2023",Stockholm,10 890 000 kr
N/A,15 500 000 kr,+1 550 000 kr (+10 %),Villa,Äganderätt,7 rum,198 m²,82 m²,N/A,513 m²,1937,55 300 kr/år,N/A,N/A,"Villa - Bromma - Stora Mossen, Stockholms kommun - Såld 24 november 2023",Stockholm,17 050 000 kr
N/A,7 995 000 kr,+255 000 kr (+3 %),Villa,Äganderätt,6 rum,174 m²,N/A,N/A,1 087 m²,1968,35 100 kr/år,N/A,N/A,"Villa - Hanviken, Tyresö kommun - Såld 24 november 2023",Stockholm,8 250 000 kr
N/A,9 995 000 kr,+805 000 kr (+8 %),Villa,Äganderätt,6 rum,124 m²,60 m²,N/A,920 m²,1937,30 563 kr/år,N/A,N/A,"Villa - Islinge, Lidingö kommun - Såld 24 november 2023",Stockholm,10 800 000 kr
N/A,5 495 000 kr,+155 000 kr (+3 %),Villa,Äganderätt,6 rum,147 m²,N/A,Ja,574 m²,2009,52 735 kr/år,Ja,N/A,"Villa - Tumba, Botkyrka kommun - Såld 23 november 2023",Stockholm,5 650 000 kr
N/A,11 795 000 kr,+505 000 kr (+4 %),Villa,Äganderätt,7 rum,189 m²,25 m²,N/A,1 809 m²,2016,55 600 kr/år,N/A,N/A,"Villa - Kummelnäs, Nacka kommun - Såld 23 november 2023",Stockholm,12 300 000 kr
N/A,6 495 000 kr,+305 000 kr (+5 %),Villa,Äganderätt,N/A,179 m²,17 m²,N/A,798 m²,1976,47 640 kr/år,N/A,N/A,"Villa - Hässelby Södra Villastad, Stockholms kommun - Såld 23 november 2023",Stockholm,6 800 000 kr
N/A,5 475 000 kr,+244 000 kr (+4 %),Villa,Äganderätt,7 rum,143 m²,N/A,N/A,975 m²,1987,54 018 kr/år,Ja,N/A,"Villa - Skogås, Huddinge kommun - Såld 23 november 2023",Stockholm,5 719 000 kr
N/A,4 695 000 kr,+410 000 kr (+9 %),Villa,Äganderätt,6 rum,170 m²,102 m²,N/A,1 219 m²,1926,36 752 kr/år,N/A,N/A,"Villa - Tullinge, Botkyrka kommun - Såld 23 november 2023",Stockholm,5 105 000 kr
N/A,10 290 000 kr,+1 910 000 kr (+19 %),Villa,Äganderätt,7 rum,147 m²,53 m²,N/A,1 000 m²,1932,54 200 kr/år,Ja,N/A,"Villa - Stureby - Enskede, Stockholms kommun - Såld 22 november 2023",Stockholm,12 200 000 kr
N/A,3 850 000 kr,+550 000 kr (+14 %),Villa,Äganderätt,4 rum,164 m²,8 m²,N/A,2 410 m²,1882,62 785 kr/år,N/A,N/A,"Villa - Ekeby - Riala, Norrtälje kommun - Såld 22 november 2023",Stockholm,4 400 000 kr
N/A,4 495 000 kr,+1 305 000 kr (+29 %),Villa,Äganderätt,7 rum,131 m²,75 m²,N/A,1 591 m²,1974,28 151 kr/år,N/A,N/A,"Villa - Vendelsö, Haninge kommun - Såld 22 november 2023",Stockholm,5 800 000 kr
N/A,6 350 000 kr,+150 000 kr (+2 %),Villa,Äganderätt,7 rum,165 m²,N/A,N/A,775 m²,2003,53 282 kr/år,N/A,N/A,"Villa - Spånga Solhöjden, Stockholms kommun - Såld 22 november 2023",Stockholm,6 500 000 kr
N/A,16 495 000 kr,+1 505 000 kr (+9 %),Villa,Äganderätt,7 rum,288 m²,102 m²,N/A,1 665 m²,1910,71 491 kr/år,N/A,N/A,"Villa - Storängen, Nacka kommun - Såld 22 november 2023",Stockholm,18 000 000 kr
N/A,6 750 000 kr,+50 000 kr (+1 %),Villa,Äganderätt,5 rum,143 m²,102 m²,N/A,1 305 m²,1963,35 847 kr/år,N/A,N/A,"Villa - Sollentuna Vaxmora, Sollentuna kommun - Såld 22 november 2023",Stockholm,6 800 000 kr
N/A,4 495 000 kr,+365 000 kr (+8 %),Villa,Äganderätt,5 rum,131 m²,N/A,N/A,576 m²,1971,47 550 kr/år,N/A,N/A,"Villa - Viksjö, Järfälla kommun - Såld 21 november 2023",Stockholm,4 860 000 kr
N/A,4 995 000 kr,+55 000 kr (+1 %),Villa,Äganderätt,6 rum,148 m²,N/A,N/A,525 m²,1981,42 202 kr/år,N/A,N/A,"Villa - Skånsta, Österåkers kommun - Såld 21 november 2023",Stockholm,5 050 000 kr
N/A,11 795 000 kr,+105 000 kr (+1 %),Villa,Äganderätt,8 rum,219 m²,N/A,N/A,1 272 m²,2014,45 197 kr/år,Ja,N/A,"Villa - Täby Kyrkby, Täby kommun - Såld 21 november 2023",Stockholm,11 900 000 kr
N/A,1 695 000 kr,+945 000 kr (+56 %),Villa,Äganderätt,3 rum,51 m²,51 m²,N/A,1 080 m²,1909,27 572 kr/år,N/A,N/A,"Villa - Utål, Norrtälje kommun - Såld 20 november 2023",Stockholm,2 640 000 kr
N/A,8 995 000 kr,+105 000 kr (+1 %),Villa,Äganderätt,N/A,140 m²,28 m²,Ja,1 044 m²,1979,38 200 kr/år,Ja,N/A,"Villa - Mariehäll, Stockholms kommun - Såld 19 november 2023",Stockholm,9 100 000 kr
N/A,8 495 000 kr,+155 000 kr (+2 %),Villa,Äganderätt,6 rum,159 m²,N/A,N/A,729 m²,2015,44 250 kr/år,N/A,N/A,"Villa - Segeltorp, Huddinge kommun - Såld 17 november 2023",Stockholm,8 650 000 kr
N/A,3 350 000 kr,+660 000 kr (+20 %),Villa,Äganderätt,6 rum,145 m²,16 m²,Ja,1 120 m²,1978,16 800 kr/år,Ja,N/A,"Villa - Nykvarn, Nykvarns kommun - Såld 17 november 2023",Stockholm,4 010 000 kr
N/A,7 295 000 kr,+205 000 kr (+3 %),Villa,Äganderätt,6 rum,133 m²,6 m²,N/A,867 m²,2002,31 246 kr/år,N/A,N/A,"Villa - Älta - Hedvigslund, Nacka kommun - Såld 17 november 2023",Stockholm,7 500 000 kr
N/A,6 995 000 kr,+355 000 kr (+5 %),Villa,Äganderätt,5 rum,81 m²,79 m²,N/A,843 m²,1939,33 454 kr/år,N/A,N/A,"Villa - Lilla Ursvik, Sundbybergs kommun - Såld 17 november 2023",Stockholm,7 350 000 kr
N/A,8 995 000 kr,+1 205 000 kr (+13 %),Villa,Äganderätt,7 rum,177 m²,89 m²,N/A,1 001 m²,1939,67 170 kr/år,N/A,N/A,"Villa - Älta - Kolarängen, Nacka kommun - Såld 17 november 2023",Stockholm,10 200 000 kr
N/A,4 975 000 kr,+275 000 kr (+6 %),Villa,Äganderätt,6 rum,119 m²,N/A,N/A,760 m²,1971,45 822 kr/år,N/A,N/A,"Villa - Bromsten, Stockholms kommun - Såld 17 november 2023",Stockholm,5 250 000 kr
N/A,8 195 000 kr,+115 000 kr (+1 %),Villa,Äganderätt,5 rum,120 m²,66 m²,N/A,1 150 m²,1946,41 437 kr/år,N/A,N/A,"Villa - Stuvsta/Långsjön, Huddinge kommun - Såld 17 november 2023",Stockholm,8 310 000 kr
N/A,3 995 000 kr,+185 000 kr (+5 %),Villa,Äganderätt,5 rum,98 m²,40 m²,N/A,908 m²,1965,42 200 kr/år,N/A,N/A,"Villa - Västerhaninge, Haninge kommun - Såld 17 november 2023",Stockholm,4 180 000 kr
N/A,10 000 000 kr,+1 500 000 kr (+15 %),Villa,Äganderätt,10 rum,185 m²,N/A,N/A,4 845 m²,1997,85 540 kr/år,N/A,N/A,"Villa - Hummelmora, Södertälje kommun - Såld 16 november 2023",Stockholm,11 500 000 kr
N/A,10 995 000 kr,+555 000 kr (+5 %),Villa,Äganderätt,7 rum,121 m²,51 m²,N/A,468 m²,1927,41 800 kr/år,N/A,N/A,"Villa - Bromma - Olovslund, Stockholms kommun - Såld 16 november 2023",Stockholm,11 550 000 kr
N/A,12 500 000 kr,+600 000 kr (+5 %),Villa,Äganderätt,9 rum,217 m²,101 m²,N/A,1 204 m²,1928,21 000 kr/år,N/A,N/A,"Villa - Edsviken, Sollentuna kommun - Såld 16 november 2023",Stockholm,13 100 000 kr
N/A,7 750 000 kr,+50 000 kr (+1 %),Villa,Äganderätt,6 rum,144 m²,N/A,N/A,600 m²,1962,48 206 kr/år,Ja,N/A,"Villa - Örby Slott/liseberg/älvsjö, Stockholms kommun - Såld 16 november 2023",Stockholm,7 800 000 kr
N/A,5 995 000 kr,+855 000 kr (+14 %),Villa,Äganderätt,4 rum,117 m²,N/A,N/A,680 m²,1970,30 000 kr/år,Ja,N/A,"Villa - Hjortängen/Björknäs, Nacka kommun - Såld 16 november 2023",Stockholm,6 850 000 kr
N/A,3 700 000 kr,+50 000 kr (+1 %),Villa,Äganderätt,4 rum,117 m²,N/A,N/A,489 m²,1970,30 825 kr/år,N/A,N/A,"Villa - Märsta - Norrbacka, Sigtuna kommun - Såld 16 november 2023",Stockholm,3 750 000 kr
N/A,4 200 000 kr,+800 000 kr (+19 %),Villa,Äganderätt,5 rum,149 m²,N/A,N/A,635 m²,1964,50 283 kr/år,N/A,N/A,"Villa - Ekerö Träkvista, Ekerö kommun - Såld 15 november 2023",Stockholm,5 000 000 kr
N/A,6 795 000 kr,+275 000 kr (+4 %),Villa,Äganderätt,6 rum,172 m²,25 m²,N/A,979 m²,1985,57 188 kr/år,N/A,N/A,"Villa - Solhem/ Solhöjden, Stockholms kommun - Såld 15 november 2023",Stockholm,7 070 000 kr
N/A,8 250 000 kr,+415 000 kr (+5 %),Villa,Äganderätt,6 rum,159 m²,87 m²,N/A,1 079 m²,1950,52 184 kr/år,N/A,N/A,"Villa - Älvsjö - Örby Slott, Stockholms kommun - Såld 15 november 2023",Stockholm,8 665 000 kr
N/A,7 695 000 kr,+105 000 kr (+1 %),Villa,Äganderätt,6 rum,140 m²,26 m²,N/A,638 m²,2001,60 764 kr/år,N/A,N/A,"Villa - Kyrkviken, Haninge kommun - Såld 15 november 2023",Stockholm,7 800 000 kr
N/A,7 295 000 kr,+955 000 kr (+13 %),Villa,Äganderätt,5 rum,110 m²,N/A,N/A,609 m²,1986,31 441 kr/år,N/A,N/A,"Villa - Älta - Lovisedal, Nacka kommun - Såld 15 november 2023",Stockholm,8 250 000 kr
N/A,5 975 000 kr,+375 000 kr (+6 %),Villa,Äganderätt,6 rum,176 m²,28 m²,N/A,980 m²,1974,66 740 kr/år,N/A,N/A,"Villa - Kvisthamra, Norrtälje kommun - Såld 15 november 2023",Stockholm,6 350 000 kr
N/A,7 495 000 kr,+335 000 kr (+4 %),Villa,Äganderätt,7 rum,126 m²,61 m²,Ja,600 m²,2015,61 164 kr/år,Ja,N/A,"Villa - Spånga - Flysta, Stockholms kommun - Såld 14 november 2023",Stockholm,7 830 000 kr
N/A,995 000 kr,+555 000 kr (+56 %),Villa,Äganderätt,3 rum,96 m²,20 m²,N/A,533 m²,1887,17 800 kr/år,N/A,N/A,"Villa - Skebobruk, Norrtälje kommun - Såld 14 november 2023",Stockholm,1 550 000 kr
N/A,7 275 000 kr,+525 000 kr (+7 %),Villa,Äganderätt,5 rum,161 m²,29 m²,N/A,1 030 m²,1951,43 906 kr/år,N/A,N/A,"Villa - Spånga Solhem, Stockholms kommun - Såld 14 november 2023",Stockholm,7 800 000 kr
N/A,6 795 000 kr,+155 000 kr (+2 %),Villa,Äganderätt,5 rum,121 m²,6 m²,N/A,236 m²,2017,42 900 kr/år,N/A,N/A,"Villa - Ullna strand, Täby kommun - Såld 13 november 2023",Stockholm,6 950 000 kr
N/A,7 950 000 kr,+640 000 kr (+8 %),Villa,Äganderätt,7 rum,164 m²,50 m²,N/A,750 m²,2019,37 800 kr/år,N/A,N/A,"Villa - Häggvik, Sollentuna kommun - Såld 13 november 2023",Stockholm,8 590 000 kr
N/A,9 950 000 kr,+1 200 000 kr (+12 %),Villa,Äganderätt,6 rum,167 m²,145 m²,N/A,1 007 m²,1953,42 800 kr/år,Ja,N/A,"Villa - Danderyd Nora, Danderyds kommun - Såld 13 november 2023",Stockholm,11 150 000 kr
N/A,6 500 000 kr,+100 000 kr (+2 %),Villa,Äganderätt,5 rum,130 m²,N/A,N/A,516 m²,2009,47 633 kr/år,N/A,N/A,"Villa - Sanda Ängar, Upplands Väsby kommun - Såld 13 november 2023",Stockholm,6 600 000 kr
N/A,7 450 000 kr,+550 000 kr (+7 %),Villa,Äganderätt,6 rum,173 m²,43 m²,Ja,2 110 m²,1948,N/A,Ja,N/A,"Villa - Boo, Nacka kommun - Såld 12 november 2023",Stockholm,8 000 000 kr
N/A,14 950 000 kr,+550 000 kr (+4 %),Villa,Äganderätt,7 rum,141 m²,71 m²,N/A,1 244 m²,1928,23 400 kr/år,N/A,N/A,"Villa - Stureby - Enskede, Stockholms kommun - Såld 10 november 2023",Stockholm,15 500 000 kr
N/A,3 980 000 kr,+20 000 kr (+1 %),Villa,Äganderätt,4 rum,70 m²,N/A,Ja,2 281 m²,1930,51 101 kr/år,Ja,N/A,"Villa - Tyresö, Tyresö kommun - Såld 10 november 2023",Stockholm,4 000 000 kr
N/A,3 850 000 kr,+150 000 kr (+4 %),Villa,Äganderätt,4 rum,84 m²,25 m²,N/A,2 990 m²,1999,21 916 kr/år,N/A,N/A,"Villa - Ljusterö, Österåkers kommun - Såld 10 november 2023",Stockholm,4 000 000 kr
N/A,10 000 000 kr,+175 000 kr (+2 %),Vinterbonat fritidshus,Äganderätt,6 rum,177 m²,N/A,N/A,5 930 m²,1909,84 800 kr/år,N/A,N/A,"Vinterbonat fritidshus - Väddö, Norrtälje kommun - Såld 10 november 2023",Stockholm,10 175 000 kr
N/A,1 995 000 kr,+637 000 kr (+32 %),Villa,Äganderätt,3 rum,64 m²,64 m²,N/A,2 773 m²,1946,27 475 kr/år,N/A,N/A,"Villa - Grödinge, Botkyrka kommun - Såld 09 november 2023",Stockholm,2 632 000 kr
N/A,2 695 000 kr,+655 000 kr (+24 %),Villa,Äganderätt,4 rum,109 m²,N/A,N/A,3 890 m²,1961,37 834 kr/år,Ja,N/A,Villa - Norrtälje kommun - Såld 09 november 2023,Stockholm,3 350 000 kr
N/A,7 995 000 kr,+505 000 kr (+6 %),Villa,Äganderätt,8 rum,218 m²,65 m²,N/A,712 m²,1977,N/A,N/A,N/A,"Villa - Bromsten, Stockholms kommun - Såld 09 november 2023",Stockholm,8 500 000 kr
N/A,3 995 000 kr,+105 000 kr (+3 %),Villa,Äganderätt,8 rum,165 m²,N/A,N/A,609 m²,1972,42 403 kr/år,Ja,N/A,"Villa - Järna, Södertälje kommun - Såld 09 november 2023",Stockholm,4 100 000 kr
N/A,8 795 000 kr,+605 000 kr (+7 %),Villa,Äganderätt,5 rum,140 m²,27 m²,N/A,888 m²,1937,25 759 kr/år,N/A,N/A,"Villa - Stadskärnan i Vaxholm, Vaxholms kommun - Såld 09 november 2023",Stockholm,9 400 000 kr
N/A,7 995 000 kr,+665 000 kr (+8 %),Villa,Äganderätt,6 rum,168 m²,25 m²,N/A,842 m²,1992,25 700 kr/år,N/A,N/A,"Villa - Älta - Hedvigslund, Nacka kommun - Såld 08 november 2023",Stockholm,8 660 000 kr
N/A,6 750 000 kr,+200 000 kr (+3 %),Villa,Bostadsrätt,5 rum,123 m²,N/A,N/A,N/A,2000,29 812 kr/år,N/A,N/A,"Villa - Farsta Slottsvik, Värmdö kommun - Såld 08 november 2023",Stockholm,6 950 000 kr
N/A,8 250 000 kr,+150 000 kr (+2 %),Villa,Äganderätt,6 rum,168 m²,N/A,N/A,845 m²,1967,29 500 kr/år,Ja,N/A,"Villa - Örby, Stockholms kommun - Såld 08 november 2023",Stockholm,8 400 000 kr
N/A,3 695 000 kr,+605 000 kr (+16 %),Villa,Äganderätt,4 rum,72 m²,72 m²,N/A,1 484 m²,N/A,38 821 kr/år,Ja,N/A,"Villa - Grödinge, Botkyrka kommun - Såld 07 november 2023",Stockholm,4 300 000 kr
N/A,1 250 000 kr,+220 000 kr (+18 %),Villa,Äganderätt,2 rum,30 m²,N/A,N/A,4 295 m²,1979,24 360 kr/år,N/A,N/A,"Villa - Rådmansö - Västanvik, Norrtälje kommun - Såld 06 november 2023",Stockholm,1 470 000 kr
N/A,6 395 000 kr,+455 000 kr (+7 %),Villa,Äganderätt,6 rum,126 m²,36 m²,N/A,1 012 m²,1983,41 848 kr/år,Ja,N/A,"Villa - Öringe, Tyresö kommun - Såld 05 november 2023",Stockholm,6 850 000 kr
N/A,3 095 000 kr,+180 000 kr (+6 %),Villa,Äganderätt,3 rum,114 m²,N/A,N/A,3 001 m²,1989,43 299 kr/år,N/A,N/A,"Villa - Märsta - Vidbo, Sigtuna kommun - Såld 03 november 2023",Stockholm,3 275 000 kr
N/A,3 995 000 kr,+155 000 kr (+4 %),Villa,Äganderätt,6 rum,175 m²,N/A,N/A,1 159 m²,1982,48 682 kr/år,N/A,N/A,"Villa - Rimbo - Västertorp, Norrtälje kommun - Såld 03 november 2023",Stockholm,4 150 000 kr
N/A,8 250 000 kr,+250 000 kr (+3 %),Villa,Äganderätt,6 rum,129 m²,23 m²,N/A,756 m²,1960,38 795 kr/år,N/A,N/A,"Villa - Ensta, Täby kommun - Såld 03 november 2023",Stockholm,8 500 000 kr
N/A,4 495 000 kr,+105 000 kr (+2 %),Villa,Äganderätt,N/A,137 m²,N/A,N/A,6 943 m²,1943,47 800 kr/år,Ja,N/A,"Villa - Österhaninge, Haninge kommun - Såld 03 november 2023",Stockholm,4 600 000 kr
N/A,1 195 000 kr,+305 000 kr (+26 %),Villa,Äganderätt,3 rum,80 m²,13 m²,N/A,2 198 m²,1964,22 400 kr/år,N/A,N/A,"Villa - Mölnbo, Södertälje kommun - Såld 03 november 2023",Stockholm,1 500 000 kr
N/A,4 775 000 kr,+75 000 kr (+2 %),Villa,Tomträtt,5 rum,140 m²,N/A,N/A,713 m²,1973,24 800 kr/år,N/A,N/A,"Villa - Hässelby Södra Villastad, Stockholms kommun - Såld 02 november 2023",Stockholm,4 850 000 kr
N/A,3 795 000 kr,+55 000 kr (+1 %),Villa,Äganderätt,2 rum,57 m²,N/A,N/A,2 285 m²,1962,30 466 kr/år,Ja,N/A,Villa - Tyresö kommun - Såld 02 november 2023,Stockholm,3 850 000 kr
N/A,7 800 000 kr,+500 000 kr (+6 %),Villa,Äganderätt,7 rum,227 m²,66 m²,N/A,1 605 m²,2023,35 600 kr/år,N/A,N/A,"Villa - Järna, Södertälje kommun - Såld 02 november 2023",Stockholm,8 300 000 kr
N/A,5 175 000 kr,+175 000 kr (+3 %),Villa,Äganderätt,6 rum,94 m²,93 m²,N/A,627 m²,1952,53 204 kr/år,N/A,N/A,"Villa - Vällingby - Råcksta, Stockholms kommun - Såld 02 november 2023",Stockholm,5 350 000 kr
N/A,2 895 000 kr,+115 000 kr (+4 %),Villa,Äganderätt,3 rum,112 m²,7 m²,N/A,1 499 m²,1990,36 913 kr/år,N/A,N/A,"Villa - Mölnbo, Södertälje kommun - Såld 01 november 2023",Stockholm,3 010 000 kr
N/A,10 995 000 kr,+1 205 000 kr (+11 %),Villa,Äganderätt,5 rum,129 m²,114 m²,N/A,1 237 m²,1942,47 859 kr/år,Ja,N/A,"Villa - Saltsjö-Duvnäs, Nacka kommun - Såld 01 november 2023",Stockholm,12 200 000 kr
N/A,3 800 000 kr,+580 000 kr (+15 %),Villa,Äganderätt,7 rum,192 m²,53 m²,N/A,1 141 m²,1963,60 780 kr/år,N/A,N/A,"Villa - Södertälje, Södertälje kommun - Såld 01 november 2023",Stockholm,4 380 000 kr
N/A,2 750 000 kr,+250 000 kr (+9 %),Villa,Äganderätt,4 rum,76 m²,25 m²,N/A,1 398 m²,1963,34 135 kr/år,N/A,N/A,"Villa - Kungsängen, Upplands-Bro kommun - Såld 01 november 2023",Stockholm,3 000 000 kr
N/A,7 750 000 kr,+1 000 000 kr (+13 %),Villa,Äganderätt,5 rum,66 m²,66 m²,N/A,513 m²,1940,39 348 kr/år,N/A,N/A,"Villa - Tallkrogen, Stockholms kommun - Såld 01 november 2023",Stockholm,8 750 000 kr
N/A,7 950 000 kr,+150 000 kr (+2 %),Villa,Äganderätt,5 rum,80 m²,46 m²,N/A,550 m²,1923,51 378 kr/år,N/A,N/A,"Villa - Pungpinan / Bagarmossen / Kärringstan, Stockholms kommun - Såld 01 november 2023",Stockholm,8 100 000 kr
N/A,2 995 000 kr,+105 000 kr (+4 %),Vinterbonat fritidshus,Äganderätt,4 rum,86 m²,N/A,N/A,2 502 m²,1968,7 933 kr/år,N/A,N/A,"Vinterbonat fritidshus - Södernäs, Värmdö kommun - Såld 01 november 2023",Stockholm,3 100 000 kr
N/A,5 495 000 kr,+275 000 kr (+5 %),Villa,Äganderätt,5 rum,145 m²,17 m²,N/A,863 m²,1970,45 135 kr/år,N/A,N/A,"Villa - Viksjö, Järfälla kommun - Såld 31 oktober 2023",Stockholm,5 770 000 kr
N/A,7 250 000 kr,+135 000 kr (+2 %),Villa,Äganderätt,6 rum,130 m²,54 m²,Ja,670 m²,1901,70 500 kr/år,Ja,N/A,"Villa - Spånga - Bromsten, Stockholms kommun - Såld 31 oktober 2023",Stockholm,7 385 000 kr
N/A,5 295 000 kr,+705 000 kr (+13 %),Villa,Äganderätt,4 rum,114 m²,107 m²,N/A,850 m²,1957,60 300 kr/år,N/A,N/A,"Villa - Örby, Stockholms kommun - Såld 31 oktober 2023",Stockholm,6 000 000 kr
N/A,7 995 000 kr,+505 000 kr (+6 %),Villa,Äganderätt,8 rum,217 m²,51 m²,N/A,1 003 m²,1980,48 675 kr/år,N/A,N/A,"Villa - Fornudden, Tyresö kommun - Såld 31 oktober 2023",Stockholm,8 500 000 kr
N/A,2 495 000 kr,+105 000 kr (+4 %),Villa,Äganderätt,3 rum,43 m²,N/A,N/A,1 977 m²,1976,21 814 kr/år,N/A,N/A,"Villa - Tungelsta, Haninge kommun - Såld 31 oktober 2023",Stockholm,2 600 000 kr
N/A,4 995 000 kr,+55 000 kr (+1 %),Villa,Äganderätt,4 rum,75 m²,71 m²,N/A,1 453 m²,1944,21 870 kr/år,N/A,N/A,"Villa - Fullersta, Huddinge kommun - Såld 30 oktober 2023",Stockholm,5 050 000 kr
N/A,3 495 000 kr,+105 000 kr (+3 %),Villa,Äganderätt,5 rum,103 m²,49 m²,N/A,1 046 m²,1938,56 515 kr/år,N/A,N/A,"Villa - Tungelsta, Haninge kommun - Såld 30 oktober 2023",Stockholm,3 600 000 kr
N/A,1 995 000 kr,+265 000 kr (+13 %),Villa,Äganderätt,3 rum,47 m²,N/A,N/A,3 019 m²,1977,19 481 kr/år,N/A,N/A,"Villa - Märsta - Lunda, Sigtuna kommun - Såld 29 oktober 2023",Stockholm,2 260 000 kr
N/A,4 295 000 kr,+255 000 kr (+6 %),Villa,Äganderätt,6 rum,120 m²,36 m²,N/A,295 m²,1962,46 926 kr/år,N/A,N/A,"Villa - Odenslunda, Upplands Väsby kommun - Såld 29 oktober 2023",Stockholm,4 550 000 kr
N/A,5 295 000 kr,+55 000 kr (+1 %),Villa,Äganderätt,6 rum,154 m²,36 m²,N/A,958 m²,2004,32 856 kr/år,Ja,N/A,"Villa - Steningehöjden/Ölsta, Sigtuna kommun - Såld 27 oktober 2023",Stockholm,5 350 000 kr
N/A,7 495 000 kr,+1 205 000 kr (+16 %),Villa,Äganderätt,5 rum,126 m²,15 m²,N/A,2 490 m²,2004,43 948 kr/år,N/A,N/A,"Villa - Mörtnäs, Värmdö kommun - Såld 27 oktober 2023",Stockholm,8 700 000 kr
