price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price
105 500 kr/m²,5 695 000 kr,+635 000 kr (+11 %),Lägenhet,Bostadsrätt,2 rum,60 m²,N/A,Nej,N/A,1925,10 550 kr/år,N/A,"3 av 5, hiss finns","Lägenhet - Södermalm - Högalid, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 330 000 kr
50 000 kr/m²,2 495 000 kr,+105 000 kr (+4 %),Lägenhet,Bostadsrätt,2 rum,52 m²,N/A,Ja,N/A,1947,6 700 kr/år,N/A,"2 av 3, hiss finns ej","Lägenhet - Gubbängen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 600 000 kr
80 357 kr/m²,1 995 000 kr,+255 000 kr (+13 %),Lägenhet,Bostadsrätt,1 rum,28 m²,N/A,Ja,N/A,1939,N/A,N/A,"2 av 3, hiss finns ej","Lägenhet - Hägerstensåsen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 250 000 kr
44 660 kr/m²,1 990 000 kr,+310 000 kr (+16 %),Lägenhet,Bostadsrätt,2 rum,"51,5 m²",N/A,Ja,N/A,N/A,3 600 kr/år,N/A,"5 av 6, hiss finns","Lägenhet - Centrala Nynäshamn, Nynäshamns kommun - Såld 19 oktober 2023",Stockholm,2 300 000 kr
44 677 kr/m²,2 695 000 kr,+75 000 kr (+3 %),Lägenhet,Bostadsrätt,"2,5 rum",62 m²,N/A,Ja,N/A,1969,5 400 kr/år,N/A,N/A,"Lägenhet - Henriksdalsberget, Nacka kommun - Såld 19 oktober 2023",Stockholm,2 770 000 kr
146 667 kr/m²,12 500 000 kr,+700 000 kr (+6 %),Lägenhet,Bostadsrätt,4 rum,90 m²,N/A,Nej,N/A,1985,11 388 kr/år,Ja,N/A,"Lägenhet - Södermalm Högalid, Stockholms kommun - Såld 19 oktober 2023",Stockholm,13 200 000 kr
102 459 kr/m²,6 095 000 kr,+155 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,61 m²,N/A,Ja,N/A,1935,N/A,N/A,"7 av 7, hiss finns","Lägenhet - Gärdet - Östermalm, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 250 000 kr
77 949 kr/m²,7 395 000 kr,+205 000 kr (+3 %),Lägenhet,Bostadsrätt,4 rum,"97,5 m²",N/A,Ja,N/A,N/A,N/A,N/A,"4 av 8, hiss finns","Lägenhet - Liljeholmen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,7 600 000 kr
119 196 kr/m²,6 195 000 kr,+480 000 kr (+8 %),Lägenhet,Bostadsrätt,2 rum,56 m²,N/A,N/A,N/A,1927,16 684 kr/år,N/A,"5 av 6, hiss finns","Lägenhet - Östermalm, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 675 000 kr
95 000 kr/m²,6 995 000 kr,+605 000 kr (+9 %),Lägenhet,Bostadsrätt,3 rum,80 m²,N/A,Ja,N/A,1971,7 320 kr/år,N/A,"5 av 6, hiss finns","Lägenhet - Södermalm, Stockholms kommun - Såld 19 oktober 2023",Stockholm,7 600 000 kr
93 902 kr/m²,7 450 000 kr,+250 000 kr (+3 %),Lägenhet,Bostadsrätt,3 rum,82 m²,N/A,Nej,N/A,1936,N/A,N/A,"4 av 5, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,7 700 000 kr
69 156 kr/m²,4 950 000 kr,+375 000 kr (+8 %),Lägenhet,Bostadsrätt,4 rum,77 m²,N/A,Ja,N/A,1946,6 600 kr/år,N/A,"2 av 3, hiss finns ej","Lägenhet - Hersby, Lidingö kommun - Såld 19 oktober 2023",Stockholm,5 325 000 kr
70 000 kr/m²,2 995 000 kr,+505 000 kr (+17 %),Lägenhet,Bostadsrätt,2 rum,50 m²,N/A,Ja,N/A,1943,9 480 kr/år,N/A,"2 av 5, hiss finns","Lägenhet - Hägersten, Stockholms kommun - Såld 19 oktober 2023",Stockholm,3 500 000 kr
28 750 kr/m²,2 195 000 kr,+105 000 kr (+5 %),Lägenhet,Bostadsrätt,3 rum,80 m²,N/A,N/A,N/A,1963,N/A,N/A,"1 av 8, hiss finns","Lägenhet - Centrala Tyresö, Tyresö kommun - Såld 19 oktober 2023",Stockholm,2 300 000 kr
44 800 kr/m²,2 495 000 kr,+305 000 kr (+12 %),Lägenhet,Bostadsrätt,2 rum,"62,5 m²",N/A,Ja,N/A,1989,5 400 kr/år,N/A,"2 av 3, hiss finns","Lägenhet - Jarlaberg, Nacka kommun - Såld 19 oktober 2023",Stockholm,2 800 000 kr
74 231 kr/m²,2 495 000 kr,+400 000 kr (+16 %),Lägenhet,Bostadsrätt,2 rum,39 m²,N/A,Ja,N/A,1945,N/A,N/A,1 av 3,"Lägenhet - Johanneshov, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 895 000 kr
121 951 kr/m²,4 950 000 kr,+50 000 kr (+1 %),Lägenhet,Bostadsrätt,2 rum,41 m²,N/A,N/A,N/A,1930,4 800 kr/år,N/A,"5 av 5, hiss finns","Lägenhet - Södermalm Högalid, Stockholms kommun - Såld 19 oktober 2023",Stockholm,5 000 000 kr
44 881 kr/m²,3 495 000 kr,+275 000 kr (+8 %),Lägenhet,Bostadsrätt,3 rum,84 m²,N/A,Ja,N/A,1969,4 200 kr/år,N/A,N/A,"Lägenhet - Henriksdalsberget, Nacka, Nacka kommun - Såld 19 oktober 2023",Stockholm,3 770 000 kr
87 013 kr/m²,6 595 000 kr,+105 000 kr (+2 %),Lägenhet,Bostadsrätt,3 rum,77 m²,N/A,Ja,N/A,2014,7 632 kr/år,N/A,"3 av 6, hiss finns","Lägenhet - Hammarby Sjöstad, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 700 000 kr
30 185 kr/m²,2 395 000 kr,+50 000 kr (+2 %),Lägenhet,Bostadsrätt,4 rum,81 m²,N/A,N/A,N/A,1970,8 400 kr/år,N/A,N/A,"Lägenhet - Västra Orminge, Nacka kommun - Såld 19 oktober 2023",Stockholm,2 445 000 kr
45 988 kr/m²,3 695 000 kr,+30 000 kr (+1 %),Lägenhet,Bostadsrätt,3 rum,81 m²,N/A,Ja,N/A,1970,11 005 kr/år,N/A,"4 av 7, hiss finns","Lägenhet - Henriksdalsberget, Nacka kommun - Såld 19 oktober 2023",Stockholm,3 725 000 kr
30 063 kr/m²,2 357 500 kr,+17 500 kr (+1 %),Lägenhet,Bostadsrätt,3 rum,79 m²,N/A,Ja,N/A,1999,N/A,N/A,"2 av 2, hiss finns ej","Lägenhet - Viksjö, Järfälla kommun - Såld 19 oktober 2023",Stockholm,2 375 000 kr
21 714 kr/m²,1 845 000 kr,+55 000 kr (+3 %),Lägenhet,Bostadsrätt,3 rum,"87,5 m²",N/A,Ja,N/A,1964,3 000 kr/år,N/A,"8 av 8, hiss finns","Lägenhet - Kallhäll, Järfälla kommun - Såld 19 oktober 2023",Stockholm,1 900 000 kr
72 642 kr/m²,3 675 000 kr,+175 000 kr (+5 %),Lägenhet,Bostadsrätt,2 rum,53 m²,N/A,Ja,N/A,1939,4 800 kr/år,N/A,"1 av 3, hiss finns ej","Lägenhet - Kungsholmen - Stora Essingen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,3 850 000 kr
103 226 kr/m²,6 250 000 kr,+150 000 kr (+2 %),Lägenhet,Bostadsrätt,2 rum,62 m²,N/A,Ja,N/A,1938,N/A,N/A,"4 av 4, hiss finns","Lägenhet - Nedre Gärdet, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 400 000 kr
123 810 kr/m²,2 395 000 kr,+205 000 kr (+9 %),Lägenhet,Bostadsrätt,1 rum,21 m²,N/A,Ja,N/A,1940,900 kr/år,N/A,"1 av 6, hiss finns","Lägenhet - Katarina, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 600 000 kr
59 009 kr/m²,5 995 000 kr,+555 000 kr (+9 %),Lägenhet,Bostadsrätt,4 rum,111 m²,N/A,N/A,N/A,2018,N/A,Ja,N/A,"Lägenhet - Gröndal, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 550 000 kr
47 561 kr/m²,1 895 000 kr,+55 000 kr (+3 %),Lägenhet,Bostadsrätt,1 rum,41 m²,N/A,Ja,N/A,2014,7 200 kr/år,N/A,"4 av 6, hiss finns","Lägenhet - Sätra, Stockholms kommun - Såld 19 oktober 2023",Stockholm,1 950 000 kr
100 000 kr/m²,4 975 000 kr,+125 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,51 m²,N/A,Ja,N/A,1912,N/A,N/A,"2 av 6, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,5 100 000 kr
31 148 kr/m²,1 850 000 kr,+50 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,61 m²,N/A,Ja,N/A,1958,N/A,N/A,N/A,"Lägenhet - Älvsjö Hagsätra, Stockholms kommun - Såld 19 oktober 2023",Stockholm,1 900 000 kr
55 263 kr/m²,2 695 000 kr,+455 000 kr (+17 %),Lägenhet,Bostadsrätt,"2,5 rum",57 m²,N/A,Ja,N/A,1954,6 000 kr/år,N/A,"3 av 3, hiss finns ej","Lägenhet - Bagarmossen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,3 150 000 kr
33 750 kr/m²,1 295 000 kr,+55 000 kr (+4 %),Lägenhet,Bostadsrätt,1 rum,40 m²,N/A,N/A,N/A,1964,3 000 kr/år,N/A,"3 av 7, hiss finns","Lägenhet - Centrum, Upplands-Bro kommun - Såld 19 oktober 2023",Stockholm,1 350 000 kr
124 444 kr/m²,16 200 000 kr,+600 000 kr (+4 %),Lägenhet,Bostadsrätt,4 rum,135 m²,N/A,Ja,N/A,1921,9 156 kr/år,N/A,"3 av 5, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 19 oktober 2023",Stockholm,16 800 000 kr
116 935 kr/m²,6 500 000 kr,+750 000 kr (+12 %),Lägenhet,Bostadsrätt,2 rum,62 m²,N/A,N/A,N/A,1935,8 700 kr/år,N/A,6 av 7,"Lägenhet - Nedre Gärdet, Stockholms kommun - Såld 19 oktober 2023",Stockholm,7 250 000 kr
37 079 kr/m²,2 995 000 kr,+305 000 kr (+10 %),Lägenhet,Bostadsrätt,3 rum,89 m²,N/A,Ja,N/A,1997,6 800 kr/år,N/A,"2 av 4, hiss finns","Lägenhet - Farsta, Stockholms kommun - Såld 19 oktober 2023",Stockholm,3 300 000 kr
51 136 kr/m²,4 195 000 kr,+305 000 kr (+7 %),Lägenhet,Bostadsrätt,"3,5 rum",88 m²,N/A,Ja,N/A,2008,4 800 kr/år,N/A,"4 av 5, hiss finns","Lägenhet - Sollentuna Centrum, Sollentuna kommun - Såld 19 oktober 2023",Stockholm,4 500 000 kr
50 682 kr/m²,2 195 000 kr,+35 000 kr (+2 %),Lägenhet,Bostadsrätt,2 rum,44 m²,N/A,Ja,N/A,2018,4 800 kr/år,N/A,"2 av 5, hiss finns","Lägenhet - Häggvik, Sollentuna kommun - Såld 19 oktober 2023",Stockholm,2 230 000 kr
87 857 kr/m²,2 995 000 kr,+80 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,35 m²,N/A,Ja,N/A,1937,4 600 kr/år,N/A,"2, hiss finns","Lägenhet - Kungsholmen - Fredhäll, Stockholms kommun - Såld 19 oktober 2023",Stockholm,3 075 000 kr
76 462 kr/m²,4 500 000 kr,+470 000 kr (+10 %),Lägenhet,Bostadsrätt,3 rum,65 m²,N/A,Ja,N/A,1938,N/A,N/A,"3 av 3, hiss finns ej","Lägenhet - Hammarbyhöjden, Stockholms kommun - Såld 19 oktober 2023",Stockholm,4 970 000 kr
74 896 kr/m²,3 495 000 kr,+100 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,48 m²,N/A,Ja,N/A,2012,9 800 kr/år,N/A,"1 av 5, hiss finns","Lägenhet - Hammarby Sjöstad, Stockholms kommun - Såld 19 oktober 2023",Stockholm,3 595 000 kr
69 841 kr/m²,3 450 000 kr,+950 000 kr (+28 %),Lägenhet,Bostadsrätt,3 rum,63 m²,N/A,Ja,N/A,N/A,8 400 kr/år,N/A,"4, hiss finns","Lägenhet - Årsta, Stockholms kommun - Såld 19 oktober 2023",Stockholm,4 400 000 kr
83 333 kr/m²,2 695 000 kr,+305 000 kr (+11 %),Lägenhet,Bostadsrätt,1 rum,36 m²,N/A,N/A,N/A,1967,N/A,N/A,"1 av 6, hiss finns","Lägenhet - Södermalm, Stockholms kommun - Såld 19 oktober 2023",Stockholm,3 000 000 kr
110 278 kr/m²,9 000 000 kr,+925 000 kr (+10 %),Lägenhet,Bostadsrätt,4 rum,90 m²,N/A,Ja,N/A,1901,N/A,N/A,"1 av 3, hiss finns ej","Lägenhet - Södermalm Mosebacke, Stockholms kommun - Såld 19 oktober 2023",Stockholm,9 925 000 kr
117 000 kr/m²,5 495 000 kr,+355 000 kr (+6 %),Lägenhet,Andel i bostadsförening,2 rum,50 m²,N/A,Ja,N/A,1913,7 800 kr/år,N/A,"5 av 6, hiss finns","Lägenhet - Södermalm- Hornstull, Stockholms kommun - Såld 19 oktober 2023",Stockholm,5 850 000 kr
61 798 kr/m²,2 475 000 kr,+275 000 kr (+11 %),Lägenhet,Bostadsrätt,2 rum,"44,5 m²",N/A,Ja,N/A,1947,3 600 kr/år,N/A,"2, hiss finns","Lägenhet - Årsta, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 750 000 kr
74 324 kr/m²,2 495 000 kr,+255 000 kr (+10 %),Lägenhet,Bostadsrätt,2 rum,37 m²,N/A,Ja,N/A,1937,N/A,N/A,"3 av 3, hiss finns ej","Lägenhet - Hammarbyhöjden, Johanneshov, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 750 000 kr
26 600 kr/m²,2 195 000 kr,+465 000 kr (+21 %),Lägenhet,Bostadsrätt,4 rum,100 m²,N/A,Ja,N/A,1978,6 000 kr/år,N/A,"2, hiss finns","Lägenhet - Kista, Stockholms kommun - Såld 19 oktober 2023",Stockholm,2 660 000 kr
96 250 kr/m²,9 950 000 kr,+1 600 000 kr (+16 %),Lägenhet,Bostadsrätt,5 rum,120 m²,N/A,Ja,N/A,2003,9 000 kr/år,N/A,"3 av 3, hiss finns","Lägenhet - Södermalm Sofia, Stockholms kommun - Såld 19 oktober 2023",Stockholm,11 550 000 kr
108 877 kr/m²,5 900 000 kr,+523 750 kr (+9 %),Lägenhet,Bostadsrätt,"2,5 rum",59 m²,N/A,Nej,N/A,1906,9 352 kr/år,N/A,"2 av 5, hiss finns","Lägenhet - Södermalm - Katarina-Sofia, Stockholms kommun - Såld 19 oktober 2023",Stockholm,6 423 750 kr
59 259 kr/m²,2 995 000 kr,+205 000 kr (+7 %),Lägenhet,Bostadsrätt,2 rum,54 m²,N/A,Ja,N/A,2015,8 400 kr/år,N/A,"6 av 9, hiss finns","Lägenhet - Huvudsta, Solna kommun - Såld 18 oktober 2023",Stockholm,3 200 000 kr
66 423 kr/m²,3 695 000 kr,+855 000 kr (+23 %),Lägenhet,Bostadsrätt,3 rum,"68,5 m²",N/A,Ja,N/A,2009,3 552 kr/år,N/A,"3 av 7, hiss finns","Lägenhet - Västertorp, Stockholms kommun - Såld 18 oktober 2023",Stockholm,4 550 000 kr
74 528 kr/m²,5 475 000 kr,+450 000 kr (+8 %),Lägenhet,Bostadsrätt,3 rum,"79,5 m²",N/A,Ja,N/A,N/A,N/A,N/A,"6 av 9, hiss finns","Lägenhet - Minneberg, Stockholms kommun - Såld 18 oktober 2023",Stockholm,5 925 000 kr
46 104 kr/m²,3 295 000 kr,+255 000 kr (+8 %),Lägenhet,Bostadsrätt,4 rum,77 m²,N/A,Ja,N/A,1960,4 721 kr/år,N/A,"3 av 12, hiss finns","Lägenhet - Årsta, Stockholms kommun - Såld 18 oktober 2023",Stockholm,3 550 000 kr
110 593 kr/m²,5 895 000 kr,+630 000 kr (+11 %),Lägenhet,Bostadsrätt,2 rum,59 m²,N/A,Ja,N/A,1934,6 084 kr/år,N/A,"4 av 8, hiss finns","Lägenhet - Gärdet/Östermalm, Stockholms kommun - Såld 18 oktober 2023",Stockholm,6 525 000 kr
42 391 kr/m²,1 895 000 kr,+55 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,46 m²,N/A,Ja,N/A,2018,5 520 kr/år,N/A,"4 av 4, hiss finns","Lägenhet - Kallhäll, Järfälla kommun - Såld 18 oktober 2023",Stockholm,1 950 000 kr
40 000 kr/m²,2 350 000 kr,+130 000 kr (+6 %),Lägenhet,Bostadsrätt,2 rum,62 m²,N/A,Ja,N/A,1961,N/A,N/A,"14 av 16, hiss finns","Lägenhet - Näsbydal, Täby kommun - Såld 18 oktober 2023",Stockholm,2 480 000 kr
68 235 kr/m²,2 495 000 kr,+405 000 kr (+16 %),Lägenhet,Bostadsrätt,2 rum,"42,5 m²",N/A,Ja,N/A,1943,N/A,N/A,3 av 3,"Lägenhet - Årsta, Stockholms kommun - Såld 18 oktober 2023",Stockholm,2 900 000 kr
73 333 kr/m²,5 295 000 kr,+205 000 kr (+4 %),Lägenhet,Bostadsrätt,3 rum,75 m²,N/A,Ja,N/A,1998,7 416 kr/år,N/A,"6 av 8, hiss finns","Lägenhet - Centrala Sundbyberg, Sundbybergs kommun - Såld 18 oktober 2023",Stockholm,5 500 000 kr
28 481 kr/m²,2 195 000 kr,+55 000 kr (+3 %),Lägenhet,Bostadsrätt,3 rum,79 m²,N/A,N/A,N/A,1989,N/A,N/A,"2 av 5, hiss finns","Lägenhet - Huddinge Centrum, Huddinge kommun - Såld 18 oktober 2023",Stockholm,2 250 000 kr
66 887 kr/m²,4 250 000 kr,+800 000 kr (+19 %),Lägenhet,Bostadsrätt,4 rum,"75,5 m²",N/A,Ja,N/A,N/A,6 347 kr/år,N/A,"4 av 9, hiss finns","Lägenhet - Årsta, Stockholms kommun - Såld 18 oktober 2023",Stockholm,5 050 000 kr
120 000 kr/m²,4 795 000 kr,+965 000 kr (+20 %),Lägenhet,Bostadsrätt,2 rum,48 m²,N/A,Ja,N/A,1929,N/A,N/A,"2 av 5, hiss finns","Lägenhet - Rådhusparken, Stockholms kommun - Såld 18 oktober 2023",Stockholm,5 760 000 kr
67 816 kr/m²,2 695 000 kr,+255 000 kr (+9 %),Lägenhet,Bostadsrätt,2 rum,"43,5 m²",N/A,Ja,N/A,2008,2 400 kr/år,N/A,"1 av 3, hiss finns","Lägenhet - Nacka, Nacka kommun - Såld 18 oktober 2023",Stockholm,2 950 000 kr
37 579 kr/m²,2 995 000 kr,+575 000 kr (+19 %),Lägenhet,Bostadsrätt,4 rum,95 m²,N/A,Ja,N/A,1968,N/A,N/A,"3 av 3, hiss finns","Lägenhet - Östberga, Stockholms kommun - Såld 18 oktober 2023",Stockholm,3 570 000 kr
38 068 kr/m²,1 650 000 kr,+25 000 kr (+2 %),Lägenhet,Bostadsrätt,1 rum,44 m²,N/A,Ja,N/A,1993,4 200 kr/år,N/A,"1 av 2, hiss finns ej","Lägenhet - Farsta Strand, Stockholms kommun - Såld 18 oktober 2023",Stockholm,1 675 000 kr
28 205 kr/m²,1 995 000 kr,+205 000 kr (+10 %),Lägenhet,Bostadsrätt,3 rum,78 m²,N/A,Ja,N/A,2005,9 600 kr/år,N/A,"2 av 2, hiss finns ej","Lägenhet - Tungelsta, Haninge kommun - Såld 18 oktober 2023",Stockholm,2 200 000 kr
92 949 kr/m²,3 395 000 kr,+230 000 kr (+7 %),Lägenhet,Bostadsrätt,2 rum,39 m²,N/A,Ja,N/A,1937,8 000 kr/år,N/A,"4, hiss finns","Lägenhet - Södermalm, Medborgarplatsen, Stockholms kommun - Såld 18 oktober 2023",Stockholm,3 625 000 kr
82 353 kr/m²,3 995 000 kr,+205 000 kr (+5 %),Lägenhet,Bostadsrätt,2 rum,51 m²,N/A,Ja,N/A,2018,2 640 kr/år,N/A,"1, hiss finns","Lägenhet - Liljeholmskajen, Stockholms kommun - Såld 18 oktober 2023",Stockholm,4 200 000 kr
57 265 kr/m²,3 295 000 kr,+55 000 kr (+2 %),Lägenhet,Bostadsrätt,2 rum,"58,5 m²",N/A,Ja,N/A,1947,2 928 kr/år,N/A,"3, hiss finns ej","Lägenhet - Råsunda, Solna kommun - Såld 18 oktober 2023",Stockholm,3 350 000 kr
78 723 kr/m²,3 495 000 kr,+205 000 kr (+6 %),Lägenhet,Bostadsrätt,2 rum,47 m²,N/A,Ja,N/A,2019,6 000 kr/år,N/A,"3 av 5, hiss finns","Lägenhet - Aspudden - Midsommarkransen, Stockholms kommun - Såld 18 oktober 2023",Stockholm,3 700 000 kr
25 857 kr/m²,1 695 000 kr,+115 000 kr (+7 %),Lägenhet,Bostadsrätt,3 rum,70 m²,N/A,Ja,N/A,1957,3 000 kr/år,N/A,"3 av 3, hiss finns ej","Lägenhet - Hagsätra, Stockholms kommun - Såld 18 oktober 2023",Stockholm,1 810 000 kr
108 750 kr/m²,3 995 000 kr,+355 000 kr (+9 %),Lägenhet,Bostadsrätt,2 rum,40 m²,N/A,N/A,N/A,1934,N/A,N/A,"3, hiss finns","Lägenhet - Nedre Kungsholmen, Stockholms kommun - Såld 18 oktober 2023",Stockholm,4 350 000 kr
100 000 kr/m²,4 350 000 kr,+50 000 kr (+1 %),Lägenhet,Bostadsrätt,2 rum,44 m²,N/A,Ja,N/A,1938,N/A,N/A,"5 av 8, hiss finns","Lägenhet - Östermalm / Gärdet, Stockholms kommun - Såld 18 oktober 2023",Stockholm,4 400 000 kr
74 000 kr/m²,3 350 000 kr,+350 000 kr (+10 %),Lägenhet,Bostadsrätt,2 rum,50 m²,N/A,Ja,N/A,1942,7 236 kr/år,N/A,"3 av 3, hiss finns ej","Lägenhet - Hammarbyhöjden, Stockholms kommun - Såld 18 oktober 2023",Stockholm,3 700 000 kr
44 819 kr/m²,3 595 000 kr,+125 000 kr (+3 %),Lägenhet,Bostadsrätt,3 rum,83 m²,N/A,Ja,N/A,1948,N/A,N/A,"3 av 3, hiss finns ej","Lägenhet - Lilla Alby, Sundbybergs kommun - Såld 18 oktober 2023",Stockholm,3 720 000 kr
40 000 kr/m²,2 695 000 kr,+305 000 kr (+11 %),Lägenhet,Bostadsrätt,3 rum,75 m²,N/A,Ja,N/A,1988,4 380 kr/år,N/A,"3 av 3, hiss finns","Lägenhet - Jarlaberg, Nacka kommun - Såld 18 oktober 2023",Stockholm,3 000 000 kr
51 980 kr/m²,4 995 000 kr,+255 000 kr (+5 %),Lägenhet,Bostadsrätt,4 rum,101 m²,N/A,Ja,N/A,2022,9 012 kr/år,N/A,"3 av 5, hiss finns","Lägenhet - Älvsjö, Stockholms kommun - Såld 18 oktober 2023",Stockholm,5 250 000 kr
88 750 kr/m²,3 250 000 kr,+300 000 kr (+9 %),Lägenhet,Bostadsrätt,"1,5 rum",40 m²,N/A,Nej,N/A,N/A,N/A,N/A,N/A,"Lägenhet - Södermalm - Katarina Sofia, Stockholms kommun - Såld 18 oktober 2023",Stockholm,3 550 000 kr
129 808 kr/m²,2 975 000 kr,+400 000 kr (+13 %),Lägenhet,Bostadsrätt,1 rum,26 m²,N/A,Ja,N/A,1937,N/A,N/A,"4 av 6, hiss finns","Lägenhet - Östermalm, Stockholms kommun - Såld 18 oktober 2023",Stockholm,3 375 000 kr
62 245 kr/m²,2 950 000 kr,+100 000 kr (+3 %),Lägenhet,Bostadsrätt,2 rum,49 m²,N/A,Ja,N/A,1945,4 000 kr/år,N/A,"2 av 3, hiss finns ej","Lägenhet - Årsta, Stockholms kommun - Såld 18 oktober 2023",Stockholm,3 050 000 kr
70 189 kr/m²,3 495 000 kr,+225 000 kr (+6 %),Lägenhet,Bostadsrätt,2 rum,53 m²,N/A,Ja,N/A,N/A,N/A,N/A,"3, hiss finns","Lägenhet - Råsunda, Solna kommun - Såld 18 oktober 2023",Stockholm,3 720 000 kr
40 000 kr/m²,1 750 000 kr,+50 000 kr (+3 %),Lägenhet,Bostadsrätt,1 rum,45 m²,N/A,Ja,N/A,1956,3 600 kr/år,N/A,"1 av 4, hiss finns ej","Lägenhet - Högdalen, Stockholms kommun - Såld 18 oktober 2023",Stockholm,1 800 000 kr
62 027 kr/m²,2 150 000 kr,+145 000 kr (+7 %),Lägenhet,Bostadsrätt,2 rum,37 m²,N/A,N/A,N/A,1939,3 600 kr/år,N/A,2 av 3,"Lägenhet - Bromma - Ulvsunda/Johannesfred, Stockholms kommun - Såld 18 oktober 2023",Stockholm,2 295 000 kr
61 039 kr/m²,4 290 000 kr,+410 000 kr (+10 %),Lägenhet,Bostadsrätt,3 rum,77 m²,N/A,Ja,N/A,1953,7 140 kr/år,N/A,"4 av 6, hiss finns","Lägenhet - Bodal, Lidingö kommun - Såld 18 oktober 2023",Stockholm,4 700 000 kr
38 051 kr/m²,2 395 000 kr,+455 000 kr (+19 %),Lägenhet,Bostadsrätt,3 rum,"74,9 m²",N/A,Nej,N/A,1994,6 000 kr/år,Ja,N/A,"Lägenhet - Spånga Solhem, Stockholms kommun - Såld 18 oktober 2023",Stockholm,2 850 000 kr
36 500 kr/m²,2 795 000 kr,+125 000 kr (+4 %),Lägenhet,Bostadsrätt,"3,5 rum",80 m²,N/A,Ja,N/A,1960,4 800 kr/år,N/A,"2 av 2, hiss finns ej","Lägenhet - Häggvik, Sollentuna kommun - Såld 18 oktober 2023",Stockholm,2 920 000 kr
40 968 kr/m²,2 395 000 kr,+145 000 kr (+6 %),Lägenhet,Bostadsrätt,3 rum,62 m²,N/A,Ja,N/A,1955,N/A,N/A,"5 av 9, hiss finns","Lägenhet - Bandhagen / Högdalen, Stockholms kommun - Såld 18 oktober 2023",Stockholm,2 540 000 kr
75 509 kr/m²,6 395 000 kr,+280 000 kr (+4 %),Lägenhet,Bostadsrätt,4 rum,"88,4 m²",N/A,N/A,N/A,1935,21 500 kr/år,N/A,"1 av 3, hiss finns ej","Lägenhet - Hjorthagen, Stockholms kommun - Såld 18 oktober 2023",Stockholm,6 675 000 kr
39 444 kr/m²,1 990 000 kr,+140 000 kr (+7 %),Lägenhet,Bostadsrätt,2 rum,54 m²,N/A,Ja,N/A,1951,6 000 kr/år,N/A,"1 av 3, hiss finns ej","Lägenhet - Bromma - Blackeberg, Stockholms kommun - Såld 18 oktober 2023",Stockholm,2 130 000 kr
41 667 kr/m²,1 375 000 kr,+125 000 kr (+9 %),Lägenhet,Bostadsrätt,1 rum,36 m²,N/A,Nej,N/A,1955,4 688 kr/år,N/A,N/A,"Lägenhet - Högdalen, Stockholms kommun - Såld 18 oktober 2023",Stockholm,1 500 000 kr
57 143 kr/m²,3 950 000 kr,+50 000 kr (+1 %),Lägenhet,Bostadsrätt,3 rum,70 m²,N/A,Ja,N/A,2017,6 600 kr/år,N/A,"4 av 5, hiss finns","Lägenhet - Bromma - Beckomberga, Stockholms kommun - Såld 18 oktober 2023",Stockholm,4 000 000 kr
78 125 kr/m²,8 500 000 kr,+250 000 kr (+3 %),Lägenhet,Bostadsrätt,"3,5 rum",112 m²,N/A,Ja,N/A,1947,N/A,Ja,N/A,"Lägenhet - Gröndal, Stockholms kommun - Såld 18 oktober 2023",Stockholm,8 750 000 kr
39 569 kr/m²,1 995 000 kr,+300 000 kr (+15 %),Lägenhet,Bostadsrätt,2 rum,58 m²,N/A,Ja,N/A,1957,4 400 kr/år,N/A,"6 av 9, hiss finns","Lägenhet - Hägernäs, Täby kommun - Såld 18 oktober 2023",Stockholm,2 295 000 kr
